ip,date_time,request,step,session,user_id
156.a.001.brs.iprimu,19/Aug/2017:09:01:45,/richlands/services/plans/,6,14,14
msnbot.msn.com,19/Aug/2017:11:26:50,/richlands/services/plans/,2,24,24
lj2283.inktomisearch,20/Aug/2017:10:48:06,/richlands/services/plans/,2,96,96
cbd-203-51-219-235.q,21/Aug/2017:17:40:24,/richlands/services/plans/,8,142,142
cbd-203-51-219-235.q,21/Aug/2017:17:43:17,/richlands/services/plans/,18,142,142
209.167.50.22,24/Aug/2017:15:07:57,/richlands/services/plans/,26,245,245
lj2283.inktomisearch,29/Aug/2017:16:57:41,/richlands/services/plans/,2,498,498
msnbot.msn.com,03/Sep/2017:07:56:53,/richlands/services/plans/,7,591,591
8-9745.san2.attens.n,04/Sep/2017:23:02:13,/richlands/services/plans/,22,662,662
lj2283.inktomisearch,07/Sep/2017:12:20:09,/richlands/services/plans/,2,811,811
cr1.sensis.com.au,07/Sep/2017:19:13:21,/richlands/services/plans/,22,822,822
egspd42466.ask.com,07/Sep/2017:19:48:35,/richlands/services/plans/,3,824,824
cbd-139-168-171-67.q,09/Sep/2017:12:14:35,/richlands/services/plans/,14,877,877
220-244-144-238-qld.,09/Sep/2017:14:45:24,/richlands/services/plans/,18,892,892
cbd-143-238-165-225.,11/Sep/2017:14:44:59,/richlands/services/plans/,19,971,971
209.152.183.217,14/Sep/2017:09:43:56,/richlands/services/plans/,1,1102,1102
209.152.183.217,14/Sep/2017:09:43:58,/richlands/services/plans/,2,1102,1102
lj2283.inktomisearch,15/Sep/2017:00:20:55,/richlands/services/plans/,2,1129,1129
cbd-203-45-186-150.q,16/Sep/2017:10:08:09,/richlands/services/plans/,8,1193,1193
cbd-203-45-186-150.q,16/Sep/2017:10:11:16,/richlands/services/plans/,9,1193,1193
cbd-203-51-234-80.ql,16/Sep/2017:18:04:35,/richlands/services/plans/,23,1235,1235
msnbot.msn.com,17/Sep/2017:02:05:49,/richlands/services/plans/,3,1247,1247
cbd-61-9-215-49.qld.,17/Sep/2017:10:01:59,/richlands/services/plans/,8,1254,1254
cbd-61-9-215-49.qld.,17/Sep/2017:10:16:39,/richlands/services/plans/,6,1256,1256
b3894.static.pacific,19/Sep/2017:08:04:33,/richlands/services/plans/,8,1338,1338
b3894.static.pacific,19/Sep/2017:13:29:03,/richlands/services/plans/,6,1362,1362
b3894.static.pacific,19/Sep/2017:13:36:56,/richlands/services/plans/,3,1365,1365
lj2283.inktomisearch,22/Sep/2017:15:05:36,/richlands/services/plans/,2,1498,1498
fw2.delphiauto.com,25/Sep/2017:06:58:15,/richlands/services/plans/,2,1654,1654
cbd-203-51-237-213.q,26/Sep/2017:09:46:21,/richlands/services/plans/,6,1738,1738
egspd42466.ask.com,26/Sep/2017:11:22:02,/richlands/services/plans/,2,1746,1746
cr1.sensis.com.au,29/Sep/2017:05:30:56,/richlands/services/plans/,27,1878,1878
msnbot.msn.com,19/Aug/2017:07:51:04,/richlands/services/printing,3,7,7
156.a.001.brs.iprimu,19/Aug/2017:09:03:01,/richlands/services/printing,9,14,14
156.a.001.brs.iprimu,19/Aug/2017:09:03:26,/richlands/services/printing,11,14,14
lj2449.inktomisearch,20/Aug/2017:04:24:21,/richlands/services/printing,1,80,80
d220-237-199-183.adsl,23/Aug/2017:20:40:26,/richlands/services/printing,12,226,226
d220-237-199-183.adsl,23/Aug/2017:20:41:06,/richlands/services/printing,14,226,226
d220-237-199-183.adsl,23/Aug/2017:20:41:19,/richlands/services/printing,15,226,226
d220-237-199-183.adsl,23/Aug/2017:20:41:30,/richlands/services/printing,16,226,226
209.167.50.22,24/Aug/2017:15:06:42,/richlands/services/printing,21,245,245
lj2449.inktomisearch,28/Aug/2017:23:37:04,/richlands/services/printing,1,440,440
msnbot.msn.com,02/Sep/2017:20:30:00,/richlands/services/printing,1,586,586
8-9745.san2.attens.n,04/Sep/2017:23:01:56,/richlands/services/printing,21,662,662
lj2449.inktomisearch,06/Sep/2017:12:35:49,/richlands/services/printing,1,736,736
cr1.sensis.com.au,07/Sep/2017:19:12:32,/richlands/services/printing,19,822,822
egspd42466.ask.com,08/Sep/2017:04:18:31,/richlands/services/printing,2,842,842
cbd-139-168-171-67.q,09/Sep/2017:12:13:01,/richlands/services/printing,11,877,877
cbd-143-238-165-225.,11/Sep/2017:14:44:08,/richlands/services/printing,14,971,971
cor6-ppp1753.for.adsl,11/Sep/2017:18:29:08,/richlands/services/printing,10,983,983
cor6-ppp1753.for.adsl,11/Sep/2017:18:32:58,/richlands/services/printing,18,983,983
cor6-ppp1753.for.adsl,11/Sep/2017:18:33:16,/richlands/services/printing,19,983,983
cor6-ppp1753.for.adsl,11/Sep/2017:18:33:25,/richlands/services/printing,20,983,983
203.51.231.107,13/Sep/2017:15:15:50,/richlands/services/printing,13,1053,1053
203.51.231.107,13/Sep/2017:15:16:04,/richlands/services/printing,15,1053,1053
lj2449.inktomisearch,14/Sep/2017:00:35:52,/richlands/services/printing,1,1085,1085
sxpp-p-144-139-125-1,15/Sep/2017:10:33:11,/richlands/services/printing,13,1147,1147
visp.inabox.net,16/Sep/2017:07:35:27,/richlands/services/printing,22,1188,1188
cbd-203-45-186-150.q,16/Sep/2017:10:08:06,/richlands/services/printing,5,1193,1193
msnbot.msn.com,16/Sep/2017:13:51:31,/richlands/services/printing,1,1216,1216
cbd-203-51-234-80.ql,16/Sep/2017:18:05:25,/richlands/services/printing,25,1235,1235
msnbot.msn.com,16/Sep/2017:18:57:56,/richlands/services/printing,1,1237,1237
b3894.static.pacific,19/Sep/2017:08:04:22,/richlands/services/printing,5,1338,1338
lj2449.inktomisearch,21/Sep/2017:12:36:00,/richlands/services/printing,1,1459,1459
egspd42466.ask.com,27/Sep/2017:09:42:58,/richlands/services/printing,2,1799,1799
lj2449.inktomisearch,29/Sep/2017:00:36:01,/richlands/services/printing,1,1870,1870
cr1.sensis.com.au,29/Sep/2017:05:30:02,/richlands/services/printing,24,1878,1878
cbd-144-131-212-106.,29/Sep/2017:12:11:48,/richlands/services/printing,41,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:13:58,/richlands/services/printing,50,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:14:06,/richlands/services/printing,51,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:14:12,/richlands/services/printing,52,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:14:21,/richlands/services/printing,53,1887,1887
msnbot.msn.com,31/Sep/2017:07:28:57,/richlands/services/printing,2,1933,1933
msnbot.msn.com,19/Aug/2017:08:18:30,/richlands/services/printing/,2,11,11
156.a.001.brs.iprimu,19/Aug/2017:09:03:02,/richlands/services/printing/,10,14,14
lj2449.inktomisearch,20/Aug/2017:04:24:21,/richlands/services/printing/,2,80,80
d220-237-199-183.adsl,23/Aug/2017:20:40:26,/richlands/services/printing/,13,226,226
209.167.50.22,24/Aug/2017:15:07:42,/richlands/services/printing/,25,245,245
lj2449.inktomisearch,28/Aug/2017:23:37:04,/richlands/services/printing/,2,440,440
msnbot.msn.com,02/Sep/2017:20:32:30,/richlands/services/printing/,2,586,586
8-9745.san2.attens.n,04/Sep/2017:23:04:01,/richlands/services/printing/,29,662,662
lj2449.inktomisearch,06/Sep/2017:12:35:50,/richlands/services/printing/,2,736,736
cr1.sensis.com.au,07/Sep/2017:19:13:06,/richlands/services/printing/,21,822,822
egspd42466.ask.com,08/Sep/2017:04:18:38,/richlands/services/printing/,3,842,842
cbd-139-168-171-67.q,09/Sep/2017:12:13:02,/richlands/services/printing/,12,877,877
cbd-143-238-165-225.,11/Sep/2017:14:44:08,/richlands/services/printing/,15,971,971
cor6-ppp1753.for.adsl,11/Sep/2017:18:29:08,/richlands/services/printing/,11,983,983
203.51.231.107,13/Sep/2017:15:15:51,/richlands/services/printing/,14,1053,1053
lj2449.inktomisearch,14/Sep/2017:00:35:53,/richlands/services/printing/,2,1085,1085
sxpp-p-144-139-125-1,15/Sep/2017:10:33:11,/richlands/services/printing/,14,1147,1147
visp.inabox.net,16/Sep/2017:07:35:27,/richlands/services/printing/,23,1188,1188
cbd-203-45-186-150.q,16/Sep/2017:10:08:06,/richlands/services/printing/,6,1193,1193
msnbot.msn.com,16/Sep/2017:13:55:20,/richlands/services/printing/,1,1218,1218
cbd-203-51-234-80.ql,16/Sep/2017:18:05:26,/richlands/services/printing/,26,1235,1235
msnbot.msn.com,16/Sep/2017:19:14:30,/richlands/services/printing/,2,1237,1237
209.152.183.217,19/Sep/2017:07:07:12,/richlands/services/printing/,1,1331,1331
209.152.183.217,19/Sep/2017:07:07:17,/richlands/services/printing/,2,1331,1331
b3894.static.pacific,19/Sep/2017:08:04:22,/richlands/services/printing/,6,1338,1338
lj2449.inktomisearch,21/Sep/2017:12:36:00,/richlands/services/printing/,2,1459,1459
egspd42466.ask.com,27/Sep/2017:09:43:03,/richlands/services/printing/,3,1799,1799
lj2449.inktomisearch,29/Sep/2017:00:36:02,/richlands/services/printing/,2,1870,1870
cr1.sensis.com.au,29/Sep/2017:05:30:19,/richlands/services/printing/,25,1878,1878
cbd-144-131-212-106.,29/Sep/2017:12:11:48,/richlands/services/printing/,42,1887,1887
msnbot.msn.com,31/Sep/2017:07:36:34,/richlands/services/printing/,3,1933,1933
j2439.inktomisearch.,18/Aug/2017:21:16:54,/robots.txt,1,1,1
lj2436.inktomisearch,19/Aug/2017:07:42:48,/robots.txt,1,4,4
msnbot.msn.com,19/Aug/2017:07:51:02,/robots.txt,1,7,7
lj2436.inktomisearch,19/Aug/2017:07:55:29,/robots.txt,1,8,8
lj2434.inktomisearch,19/Aug/2017:09:16:52,/robots.txt,1,16,16
lj2434.inktomisearch,19/Aug/2017:12:32:08,/robots.txt,1,27,27
lj2434.inktomisearch,19/Aug/2017:12:53:37,/robots.txt,1,31,31
lj2434.inktomisearch,19/Aug/2017:13:14:52,/robots.txt,1,33,33
lj2434.inktomisearch,19/Aug/2017:15:34:24,/robots.txt,1,41,41
lj2434.inktomisearch,19/Aug/2017:16:48:25,/robots.txt,1,46,46
lj2434.inktomisearch,19/Aug/2017:17:32:01,/robots.txt,1,49,49
lj2434.inktomisearch,19/Aug/2017:18:26:37,/robots.txt,1,51,51
lj2452.inktomisearch,19/Aug/2017:18:30:47,/robots.txt,1,53,53
lj2434.inktomisearch,19/Aug/2017:22:17:27,/robots.txt,1,56,56
lj2434.inktomisearch,19/Aug/2017:23:45:12,/robots.txt,1,62,62
lj2434.inktomisearch,20/Aug/2017:02:25:17,/robots.txt,1,66,66
spider-66-249-66-137.,20/Aug/2017:03:08:19,/robots.txt,1,69,69
lj2434.inktomisearch,20/Aug/2017:04:24:09,/robots.txt,1,70,70
spider-66-249-71-73.g,20/Aug/2017:04:49:10,/robots.txt,1,81,81
lj2434.inktomisearch,20/Aug/2017:05:26:20,/robots.txt,1,82,82
lj2434.inktomisearch,20/Aug/2017:07:21:01,/robots.txt,1,84,84
lj2434.inktomisearch,20/Aug/2017:07:40:52,/robots.txt,1,87,87
spider-66-249-66-137.,20/Aug/2017:18:59:52,/robots.txt,1,91,91
lj2434.inktomisearch,20/Aug/2017:10:48:05,/robots.txt,1,95,95
lj2435.inktomisearch,20/Aug/2017:11:24:32,/robots.txt,1,99,99
spider-66-249-66-137.,20/Aug/2017:16:26:40,/robots.txt,1,110,110
spider-66-249-66-137.,20/Aug/2017:22:45:43,/robots.txt,1,113,113
msnbot.msn.com,21/Aug/2017:00:51:29,/robots.txt,1,114,114
spider-66-249-66-137.,21/Aug/2017:06:37:41,/robots.txt,1,115,115
lj1012.inktomisearch,21/Aug/2017:09:38:47,/robots.txt,1,117,117
msnbot.msn.com,21/Aug/2017:12:39:09,/robots.txt,1,123,123
lj1012.inktomisearch,21/Aug/2017:13:48:15,/robots.txt,1,128,128
lj1012.inktomisearch,21/Aug/2017:14:51:34,/robots.txt,1,133,133
spider-66-249-66-137.,21/Aug/2017:17:19:08,/robots.txt,1,141,141
msnbot.msn.com,21/Aug/2017:23:25:55,/robots.txt,1,151,151
msnbot.msn.com,22/Aug/2017:06:58:56,/robots.txt,2,156,156
spider-66-249-66-137.,22/Aug/2017:08:07:45,/robots.txt,1,159,159
lj2436.inktomisearch,22/Aug/2017:08:10:36,/robots.txt,1,166,166
msnbot.msn.com,22/Aug/2017:12:21:44,/robots.txt,1,184,184
lj2436.inktomisearch,22/Aug/2017:15:26:46,/robots.txt,1,188,188
msnbot.msn.com,22/Aug/2017:18:16:09,/robots.txt,1,192,192
msnbot.msn.com,22/Aug/2017:22:09:19,/robots.txt,1,195,195
lj2436.inktomisearch,23/Aug/2017:01:52:39,/robots.txt,1,199,199
msnbot.msn.com,23/Aug/2017:02:04:16,/robots.txt,1,201,201
lj2436.inktomisearch,23/Aug/2017:03:26:50,/robots.txt,1,204,204
msnbot.msn.com,23/Aug/2017:03:36:25,/robots.txt,1,208,208
lj1012.inktomisearch,23/Aug/2017:04:36:14,/robots.txt,1,209,209
spider-u3.picsearch.,23/Aug/2017:05:15:12,/robots.txt,1,211,211
msnbot.msn.com,23/Aug/2017:06:01:06,/robots.txt,1,212,212
lj2436.inktomisearch,23/Aug/2017:06:03:06,/robots.txt,1,213,213
cr1.sensis.com.au,23/Aug/2017:09:05:43,/robots.txt,1,218,218
msnbot.msn.com,23/Aug/2017:11:59:13,/robots.txt,1,221,221
lj2436.inktomisearch,23/Aug/2017:22:24:08,/robots.txt,1,227,227
lj2436.inktomisearch,23/Aug/2017:23:26:18,/robots.txt,1,229,229
msnbot.msn.com,24/Aug/2017:01:32:38,/robots.txt,1,231,231
lj2436.inktomisearch,24/Aug/2017:02:01:04,/robots.txt,1,232,232
msnbot.msn.com,24/Aug/2017:04:10:14,/robots.txt,1,234,234
lj2436.inktomisearch,24/Aug/2017:04:32:01,/robots.txt,1,235,235
lj1012.inktomisearch,24/Aug/2017:11:20:48,/robots.txt,1,240,240
lj1012.inktomisearch,24/Aug/2017:14:51:08,/robots.txt,1,243,243
209.167.50.22,24/Aug/2017:15:01:56,/robots.txt,1,245,245
spider-66-249-66-132.,24/Aug/2017:16:49:45,/robots.txt,1,246,246
lj1012.inktomisearch,24/Aug/2017:17:31:34,/robots.txt,1,247,247
lj1012.inktomisearch,24/Aug/2017:19:41:21,/robots.txt,1,250,250
lj1012.inktomisearch,24/Aug/2017:20:14:21,/robots.txt,1,252,252
msnbot.msn.com,25/Aug/2017:02:47:14,/robots.txt,1,257,257
mmcrc.search.scd.yah,25/Aug/2017:03:55:07,/robots.txt,1,258,258
msnbot.msn.com,25/Aug/2017:05:28:29,/robots.txt,1,259,259
lj2437.inktomisearch,25/Aug/2017:23:54:53,/robots.txt,1,270,270
lj2437.inktomisearch,26/Aug/2017:02:39:20,/robots.txt,1,273,273
lj1106.inktomisearch,26/Aug/2017:03:31:26,/robots.txt,1,276,276
lj2439.inktomisearch,26/Aug/2017:04:20:23,/robots.txt,1,278,278
lj2439.inktomisearch,26/Aug/2017:04:57:38,/robots.txt,1,280,280
lj2439.inktomisearch,26/Aug/2017:05:38:06,/robots.txt,1,283,283
lj2439.inktomisearch,26/Aug/2017:06:24:48,/robots.txt,1,286,286
msnbot.msn.com,26/Aug/2017:06:56:01,/robots.txt,1,288,288
lj2439.inktomisearch,26/Aug/2017:06:56:58,/robots.txt,1,289,289
lj2446.inktomisearch,26/Aug/2017:09:26:50,/robots.txt,1,293,293
lj1012.inktomisearch,26/Aug/2017:10:24:39,/robots.txt,1,297,297
lj1012.inktomisearch,26/Aug/2017:10:57:37,/robots.txt,1,299,299
lj2446.inktomisearch,26/Aug/2017:19:53:11,/robots.txt,1,310,310
lj2446.inktomisearch,26/Aug/2017:21:26:48,/robots.txt,1,315,315
lj2446.inktomisearch,27/Aug/2017:00:32:07,/robots.txt,1,322,322
lj2446.inktomisearch,27/Aug/2017:01:35:59,/robots.txt,1,326,326
lj2446.inktomisearch,27/Aug/2017:02:49:01,/robots.txt,1,328,328
lj2446.inktomisearch,27/Aug/2017:04:35:58,/robots.txt,1,330,330
lj2446.inktomisearch,27/Aug/2017:05:32:01,/robots.txt,1,334,334
lj2446.inktomisearch,27/Aug/2017:06:26:35,/robots.txt,1,336,336
lj2446.inktomisearch,27/Aug/2017:10:27:22,/robots.txt,1,342,342
cr1.sensis.com.au,27/Aug/2017:10:35:42,/robots.txt,1,346,346
egspd42128.ask.com,27/Aug/2017:10:41:54,/robots.txt,1,347,347
egspd42128.ask.com,27/Aug/2017:11:48:05,/robots.txt,1,351,351
lj2446.inktomisearch,27/Aug/2017:11:55:07,/robots.txt,1,352,352
lj1012.inktomisearch,27/Aug/2017:11:56:40,/robots.txt,1,354,354
lj2446.inktomisearch,27/Aug/2017:14:25:18,/robots.txt,1,363,363
lj2452.inktomisearch,27/Aug/2017:16:24:11,/robots.txt,1,371,371
lj2452.inktomisearch,27/Aug/2017:17:26:22,/robots.txt,1,376,376
lj2452.inktomisearch,27/Aug/2017:19:30:57,/robots.txt,1,378,378
lj1012.inktomisearch,27/Aug/2017:22:08:44,/robots.txt,1,385,385
lj1012.inktomisearch,27/Aug/2017:23:41:24,/robots.txt,1,388,388
lj2452.inktomisearch,28/Aug/2017:00:53:46,/robots.txt,1,390,390
lj1012.inktomisearch,28/Aug/2017:05:30:54,/robots.txt,1,392,392
msnbot.msn.com,28/Aug/2017:09:44:46,/robots.txt,1,395,395
c24.177.134.6.static,28/Aug/2017:12:25:28,/robots.txt,1,397,397
lj1012.inktomisearch,28/Aug/2017:14:44:10,/robots.txt,1,406,406
lj2452.inktomisearch,28/Aug/2017:16:02:33,/robots.txt,1,412,412
lj2452.inktomisearch,28/Aug/2017:16:35:00,/robots.txt,1,416,416
lj1012.inktomisearch,28/Aug/2017:18:07:08,/robots.txt,1,418,418
lj2452.inktomisearch,28/Aug/2017:19:19:12,/robots.txt,1,420,420
lj2452.inktomisearch,28/Aug/2017:19:48:25,/robots.txt,1,422,422
lj2452.inktomisearch,28/Aug/2017:20:09:46,/robots.txt,1,424,424
lj2452.inktomisearch,28/Aug/2017:20:45:52,/robots.txt,1,428,428
lj2452.inktomisearch,28/Aug/2017:21:53:43,/robots.txt,1,430,430
lj2452.inktomisearch,28/Aug/2017:22:06:44,/robots.txt,1,433,433
lj2452.inktomisearch,28/Aug/2017:23:10:47,/robots.txt,1,436,436
lj2452.inktomisearch,28/Aug/2017:23:37:03,/robots.txt,1,439,439
lj2452.inktomisearch,28/Aug/2017:23:59:18,/robots.txt,1,442,442
lj2452.inktomisearch,29/Aug/2017:00:22:40,/robots.txt,1,444,444
lj2452.inktomisearch,29/Aug/2017:00:47:53,/robots.txt,1,447,447
lj1012.inktomisearch,29/Aug/2017:01:22:55,/robots.txt,1,449,449
lj2452.inktomisearch,29/Aug/2017:02:20:16,/robots.txt,1,452,452
lj1012.inktomisearch,29/Aug/2017:05:14:04,/robots.txt,1,454,454
lj2452.inktomisearch,29/Aug/2017:05:17:43,/robots.txt,1,456,456
lj2452.inktomisearch,29/Aug/2017:06:42:37,/robots.txt,1,458,458
spider23-public.alexa,29/Aug/2017:07:37:32,/robots.txt,1,460,460
lj2452.inktomisearch,29/Aug/2017:07:45:49,/robots.txt,1,461,461
lj2452.inktomisearch,29/Aug/2017:08:19:49,/robots.txt,1,463,463
lj2452.inktomisearch,29/Aug/2017:09:12:55,/robots.txt,1,467,467
msnbot.msn.com,29/Aug/2017:11:09:57,/robots.txt,1,471,471
lj1012.inktomisearch,29/Aug/2017:11:46:49,/robots.txt,1,475,475
lj2452.inktomisearch,29/Aug/2017:13:23:43,/robots.txt,1,477,477
lj2452.inktomisearch,29/Aug/2017:14:40:08,/robots.txt,1,481,481
lj2452.inktomisearch,29/Aug/2017:15:17:26,/robots.txt,1,484,484
lj2452.inktomisearch,29/Aug/2017:16:04:42,/robots.txt,1,492,492
lj2452.inktomisearch,29/Aug/2017:16:20:00,/robots.txt,1,494,494
lj2452.inktomisearch,29/Aug/2017:16:57:36,/robots.txt,1,497,497
lj2452.inktomisearch,29/Aug/2017:19:45:31,/robots.txt,1,502,502
lj1012.inktomisearch,29/Aug/2017:20:15:30,/robots.txt,1,504,504
lj2452.inktomisearch,29/Aug/2017:20:17:01,/robots.txt,1,506,506
lj2452.inktomisearch,29/Aug/2017:21:01:15,/robots.txt,1,508,508
lj2452.inktomisearch,30/Aug/2017:00:45:17,/robots.txt,1,511,511
ppp205-192.lns1.syd3,30/Aug/2017:02:20:04,/robots.txt,1,514,514
lj2452.inktomisearch,30/Aug/2017:03:59:39,/robots.txt,1,516,516
lj2452.inktomisearch,30/Aug/2017:04:12:28,/robots.txt,1,518,518
lj2452.inktomisearch,30/Aug/2017:07:12:26,/robots.txt,1,521,521
lj2460.inktomisearch,30/Aug/2017:09:12:23,/robots.txt,1,523,523
msnbot.msn.com,30/Aug/2017:12:48:17,/robots.txt,1,530,530
lj2452.inktomisearch,30/Aug/2017:16:44:44,/robots.txt,1,536,536
lj2452.inktomisearch,30/Aug/2017:19:21:56,/robots.txt,1,543,543
lj2452.inktomisearch,30/Aug/2017:22:24:51,/robots.txt,1,549,549
spider-66-249-64-18.g,30/Aug/2017:23:53:12,/robots.txt,1,555,555
msnbot.msn.com,01/Sep/2017:01:40:12,/robots.txt,1,557,557
lj2485.inktomisearch,01/Sep/2017:03:13:10,/robots.txt,1,560,560
lj2452.inktomisearch,01/Sep/2017:06:08:08,/robots.txt,1,564,564
msnbot.msn.com,01/Sep/2017:07:26:38,/robots.txt,1,566,566
lj2452.inktomisearch,01/Sep/2017:13:13:07,/robots.txt,1,570,570
spider23-public.alexa,02/Sep/2017:02:40:07,/robots.txt,1,575,575
mmcrc.search.scd.yah,02/Sep/2017:03:07:17,/robots.txt,1,576,576
msnbot.msn.com,02/Sep/2017:17:49:23,/robots.txt,1,584,584
msnbot.msn.com,02/Sep/2017:22:44:47,/robots.txt,1,588,588
analysis1.corp.yahoo,03/Sep/2017:02:04:17,/robots.txt,1,590,590
msnbot.msn.com,03/Sep/2017:02:04:21,/robots.txt,1,591,591
msnbot.msn.com,03/Sep/2017:07:48:18,/robots.txt,5,591,591
egspd42466.ask.com,04/Sep/2017:01:19:21,/robots.txt,1,612,612
spider-66-249-66-102.,04/Sep/2017:07:16:45,/robots.txt,1,616,616
lj2452.inktomisearch,04/Sep/2017:07:19:32,/robots.txt,1,617,617
spider-66-249-66-164.,04/Sep/2017:13:45:33,/robots.txt,1,638,638
egspd42466.ask.com,04/Sep/2017:14:22:20,/robots.txt,1,639,639
lj2452.inktomisearch,04/Sep/2017:15:24:31,/robots.txt,1,642,642
spider-66-249-66-164.,04/Sep/2017:16:58:50,/robots.txt,1,648,648
lj2460.inktomisearch,04/Sep/2017:19:23:36,/robots.txt,1,650,650
lj2460.inktomisearch,04/Sep/2017:20:36:05,/robots.txt,1,654,654
msnbot.msn.com,04/Sep/2017:21:01:17,/robots.txt,1,656,656
lj2460.inktomisearch,04/Sep/2017:22:09:21,/robots.txt,1,659,659
8-9745.san2.attens.n,04/Sep/2017:22:56:52,/robots.txt,1,662,662
egspd42466.ask.com,05/Sep/2017:03:41:31,/robots.txt,1,668,668
lj2446.inktomisearch,05/Sep/2017:09:23:44,/robots.txt,1,677,677
lj2446.inktomisearch,05/Sep/2017:15:47:57,/robots.txt,1,695,695
egspd42466.ask.com,05/Sep/2017:16:27:39,/robots.txt,1,701,701
lj2446.inktomisearch,06/Sep/2017:04:05:36,/robots.txt,1,715,715
lj2452.inktomisearch,06/Sep/2017:07:21:28,/robots.txt,1,719,719
lj2452.inktomisearch,06/Sep/2017:08:10:51,/robots.txt,1,721,721
spider-66-249-66-164.,06/Sep/2017:09:15:27,/robots.txt,1,724,724
lj2446.inktomisearch,06/Sep/2017:09:20:58,/robots.txt,1,725,725
lj2446.inktomisearch,06/Sep/2017:10:54:30,/robots.txt,1,729,729
lj2446.inktomisearch,06/Sep/2017:11:41:42,/robots.txt,1,733,733
lj2446.inktomisearch,06/Sep/2017:12:35:48,/robots.txt,1,735,735
lj2446.inktomisearch,06/Sep/2017:14:28:17,/robots.txt,1,758,758
egspd42466.ask.com,06/Sep/2017:15:05:07,/robots.txt,1,763,763
spider-66-249-66-164.,06/Sep/2017:16:53:04,/robots.txt,1,772,772
lj2446.inktomisearch,06/Sep/2017:17:17:48,/robots.txt,1,774,774
lj2446.inktomisearch,06/Sep/2017:21:18:29,/robots.txt,1,779,779
lj2446.inktomisearch,06/Sep/2017:22:03:28,/robots.txt,1,782,782
lj2439.inktomisearch,07/Sep/2017:00:17:45,/robots.txt,1,787,787
lj2439.inktomisearch,07/Sep/2017:01:23:44,/robots.txt,1,791,791
egspd42466.ask.com,07/Sep/2017:03:15:36,/robots.txt,1,794,794
lj2439.inktomisearch,07/Sep/2017:04:18:49,/robots.txt,1,795,795
lj2439.inktomisearch,07/Sep/2017:08:11:36,/robots.txt,1,797,797
lj2439.inktomisearch,07/Sep/2017:09:59:33,/robots.txt,1,799,799
lj2439.inktomisearch,07/Sep/2017:10:28:33,/robots.txt,1,802,802
lj2439.inktomisearch,07/Sep/2017:12:19:50,/robots.txt,1,810,810
msnbot.msn.com,07/Sep/2017:13:07:44,/robots.txt,1,813,813
lj2439.inktomisearch,07/Sep/2017:13:44:26,/robots.txt,1,814,814
lj2439.inktomisearch,07/Sep/2017:15:17:58,/robots.txt,1,818,818
cr1.sensis.com.au,07/Sep/2017:19:06:51,/robots.txt,1,822,822
egspd42466.ask.com,07/Sep/2017:19:48:08,/robots.txt,1,824,824
lj2439.inktomisearch,07/Sep/2017:22:02:42,/robots.txt,1,826,826
lj2439.inktomisearch,07/Sep/2017:22:15:06,/robots.txt,1,828,828
lj2439.inktomisearch,07/Sep/2017:22:40:55,/robots.txt,1,830,830
lj2439.inktomisearch,07/Sep/2017:23:04:13,/robots.txt,1,832,832
lj2439.inktomisearch,07/Sep/2017:23:36:56,/robots.txt,1,834,834
msnbot.msn.com,08/Sep/2017:01:34:01,/robots.txt,1,837,837
lj2439.inktomisearch,08/Sep/2017:03:43:24,/robots.txt,1,838,838
lj2439.inktomisearch,08/Sep/2017:04:02:54,/robots.txt,1,840,840
egspd42466.ask.com,08/Sep/2017:04:18:20,/robots.txt,1,842,842
lj2439.inktomisearch,08/Sep/2017:09:10:01,/robots.txt,1,844,844
lj2439.inktomisearch,08/Sep/2017:10:30:57,/robots.txt,1,846,846
msnbot.msn.com,08/Sep/2017:12:45:42,/robots.txt,1,848,848
lj2439.inktomisearch,08/Sep/2017:18:08:09,/robots.txt,1,854,854
lj2485.inktomisearch,08/Sep/2017:21:21:45,/robots.txt,1,858,858
lj2439.inktomisearch,08/Sep/2017:21:31:59,/robots.txt,1,860,860
lj2439.inktomisearch,09/Sep/2017:01:13:40,/robots.txt,1,866,866
msnbot.msn.com,09/Sep/2017:10:24:04,/robots.txt,1,870,870
msnbot.msn.com,09/Sep/2017:12:23:09,/robots.txt,1,880,880
msnbot.msn.com,10/Sep/2017:16:07:40,/robots.txt,1,942,942
lj2313.inktomisearch,11/Sep/2017:19:21:59,/robots.txt,1,984,984
msnbot.msn.com,11/Sep/2017:19:32:48,/robots.txt,1,989,989
lj2313.inktomisearch,12/Sep/2017:03:24:35,/robots.txt,1,995,995
64.62.168.19,12/Sep/2017:04:11:21,/robots.txt,1,997,997
lj2423.inktomisearch,12/Sep/2017:07:23:41,/robots.txt,1,1000,1000
lj2423.inktomisearch,12/Sep/2017:08:36:11,/robots.txt,1,1009,1009
c24.177.134.6.static,12/Sep/2017:11:04:57,/robots.txt,1,1020,1020
lj2423.inktomisearch,12/Sep/2017:21:23:51,/robots.txt,1,1034,1034
msnbot.msn.com,12/Sep/2017:23:08:59,/robots.txt,1,1037,1037
msnbot.msn.com,12/Sep/2017:23:29:17,/robots.txt,5,1037,1037
